college_name,city,state,nirf_rank,nirf_score,category,careers,min_cutoff,fees_lpa,avg_package_lpa
Sri Ramakrishna Degree College,Nandyal,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Ramakrishna Mission Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Ramalinga Sowdambigai College of Science and Commerce,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Sai Degree College, Lower Tank Bund Road, Near RTC Complex, Vzm",Vizianagaram,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Sai Kulwant Degree College,ANAKAPALLI,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Sai Mahitha Degree College,Ganguru,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Sankara Arts and Science College,Kanchipuram,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Sankara Bhagavathi Arts & Science College,Kommadikottai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Sarada College for Women (Autonomous),Salem,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Sarada College for Women, V.M. Chatram, Tirunelveli - 627 011",Tirunelveli,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Sarada Mahavidyalayam  Arts & Science College for women ,New  Edikal ,Uludurpettai",ULUNDURPET,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Sarada Niketan College of Science for Women,Karur,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI SATHGURU SANGEETHA VIDYALAYAM,Madurai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Sharada College, Basrur, Kundapura-576211",Udupi,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI SHIRIDI SAI SRINIVASA DEGREE COLLEGE,Vizianagaram,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI SUBRAMANIYA SWAMY GOVT ARTS COLLEGE,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri U. M. Govt. Degree College, Kondanagula",Nagarkarnool,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Uma Bharathi Degree College,Vizianagaram,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Vasavi College,Erode,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Venkateswara College,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Venkateswara Degree College, Anantapur",Anantapur,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Vidhya Mandir Arts & Science College,Krishnagiri,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Vivekananda College of Arts, Science & Commerce, Nehru Nagar, Puttur-574203",Puttur,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Vivekananda Degree College,SRUNGAVARAPUKOTA,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Vivekananda Degree College,Anakapalli,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Vyasa NSS College,Thrissur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Yerramilli Narayana Murthy College,Narsapur,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri. Gavisiddeswara Arts, Science & Commerce College",Koppal,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI. GCSR. DEGREE COLLEGE,Rajam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri. Shivaji Science College, Congressnagar",Nagpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri. Vijay Mahantesh Arts & Commerce College for Women, Ilkal-587 125",ILKAL,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Srikrishna College,Bagula,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Srikrishnadas Jaju Gramin Seva Mahavidyalaya,Wardha,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Srimad Andavan Arts & Science College (Autonomous),Tiruchirappalli,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Srimath Sivagnana Balaya Swamigal Tamil Arts & Science College,"Mailam, Tindivanam",Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Srinivasa Degree College for Women,Vizianagaram,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Srinivasa Institute of Management Studies (SIMS),Visakahaptnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sripat Singh College,Jiaganj,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRM ARTS AND SCIENCE COLLEGE,Kanchipuram,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRM Trichy Arts and Science College,Trichy,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Srnk Govt. Degree College Banswada,BANSWADA,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Srr Govt. Degree College, Karimnagar",Karimnagar,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SSE Co-Op S's Late R.B.Garud Kala & Wanijya Mahavidyalaya, Shendurni.",Shendurni,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SSKV COLLEGE OF ARTS AND SCIENCE FOR WOMEN,KANCHIPURAM - 631551,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SSLN GOVT. PENCH VALLEY PG COLLEGE PARASIA,Parasia,Madhya Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St Alphonsa College of Arts and Science,karinkal,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
ST FRANCIS DE SALES COLLEGE,Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
ST JOSEPHS COLLEGE,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
ST THOMAS COLLEGE OF ARTS AND SCIENCE,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"ST XAVIERS COLLEGE, DUMKA",DUMKA,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Agnes College,Mangaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Alberts College,Ernakulam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Aloysius College,Thrissur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Aloysius College,Mangaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Aloysius College, Edathua - 689 573",Alappuzha,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Aloysous College, Sadar",Jabalpur,Madhya Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"ST. ANDREW COLLEGE OF ARTS, SCIENCE & COMMERCE-MUMBAI 50",Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Andrews P.G. College, Gorakhpur",Gorakhpur,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Ann`s College for Women,HYDERABAD,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Ann`s College for Women,Visakhapatnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Anne's Arts and Science College,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Ann's College for Women,Guntur,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Anthony's College,Shillong,Meghalaya,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Antony`s College for Arts and Science for Women Thamaraipadi,Dindigul,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
ST. AUGUSTINEs COLLEGE,MANOHARPUR,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Bede's College, Shimla",Shimla,Himachal Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Claret College, MES Road, 5th Cross, 1st Main, Sharadambangar, Bangalore-13",Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Claret College, Ziro","Ziro, Lower Subansiri District",Arunachal Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"ST. COLUMBA'S COLLEGE, HAZARIBAG",Hazaribag,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Dominic's College, Parathod P.O., Kanjirappally-686 512",Kottayam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Edmund's College,East Khasi Hills,Meghalaya,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Francis College for Women,Hyderabad,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Francis De Sales College,Nagpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Francis De Sales College,Aalo,Arunachal Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Georges College Aruvithura,Kottayam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. John's College,Kollam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. John's College, Palayamkottai",Tirunelveli,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph College of Arts  & Science College (Autonomous),Cuddalore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Joseph College of Communication, Kurisummoodu Changanacherry - 686104",Changanacherry,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph Vaz College,Cortalim,Goa,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph`s College,Kohima,Nagaland,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph`s College of Commerce,Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Joseph?s College, Devagiri",Kozhikode,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph's College,Thrissur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph's College for Women,Visakhapatnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph's College for Women,Tiruppur,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Joseph's College for Women, Alappuzha",Alappuzha,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Joseph's College, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph's Degree & P.G. College,Hyderabad,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Joseph's Evening College,Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Mary`s College,Thoothukudi,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Marys Centenary Degree College,Secunderabad,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Mary's College,Hyderabad,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Mary's College,Dist. Thrissur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Mary's College,East Khasi Hills,Meghalaya,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Mary's College, Manarcaud, Malam P.O. Kottayam-686031",Kottayam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Mary's College, Shirva",Udupi,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Mary's Syrian College, Brahmavar-576213",Udupi,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Mira`s College for Girls,Pune,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Paul Institute of Professional Studies,Indore,Madhya Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Paul's Cathedral Mission College,Kolkata,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Paul''s College,Ernakulam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Paul's College, Ranchi",Ranchi,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Peter's College,Ernakulam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Philomena College, Philomena Nagar, Darbe, Puttur-574202",Puttur,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Pius Xth College,Kasargod,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Stephen's College,Kottayam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Stephen's College, Pathanapuram",Kollam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Stephens's College,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Teresa's College, Ernakulam",Ernakulam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Thomas College,Pazhavangadi,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Thomas College Bhilai Durg,Bhilai,Chhattisgarh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Thomas College, Arunapuram",Kottayam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Thomas College, Kozhencherry 689 641",Pathanamthitta,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Thomas College, Thrissur",Thrissur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Wilfred`s P. G. College,Jaipur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Wilfred?s College for Girls,Jaipur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xavier`s College,Kolkata,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xavier`s College,Peren,Nagaland,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xavier`s College,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xavier`s College,Ranchi,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xavier's College,Mahuadanr,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xavier's College,Ahmedabad,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Xavier's College for Women, Aluva - 683 101",Aluva,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xaviers College of Arts Science & Commerce  Mapusa,Mapusa,Goa,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St. Xavier's College of Management & Technology,Patna,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"ST. XAVIER'S COLLEGE, BURDWAN",Barddhaman,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Xavier's College, Jaipur",Jaipur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Xavier's College, Kothavara P.O., Vaikom-686 607",Vaikom,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St. Xavier's College, Palayamkottai",Palayamkottai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St.Gregorios College, pulamon P.O., Kottarakkara",Kottarakara,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St.Jerome's College, Allan Street, Asaripallam Road (via) Ananthanadarkudy, Kanyakumari Dist - 629 201",Nagercoil,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St.John's College of Arts & Science, Ammandiviali, Kanyakumari Dist - 629 204",Kanniyakumari,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St.Joseph  First Grade College Saraswathipuram, Sampangi Road",Hassan,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St.Josephs College of Arts & Science for (W),Krishnagiri,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St.Josephs College, Moolamattom, Arakulam P.O.- 685 591",Arakulam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St.Jude's College, Thoothoor - 629 176, Kanyakumari Dist",Thoothoor,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"St.Michael's College, Cherthala",Alappuzha,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St.Philomena's Autonomous College,Mysore,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St.Teresa Arts and Science College for Women,Mangalakuntu,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St.Theresa?s Arts and Science College for Women,Mayiladuthurai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
St.Xavier`s College,Thiruvananthapuram,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Standard College,Imphal,Manipur,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Stella Maris College for Women,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Subarnarekha Mahavidyalaya,GOPIBALLAVPUR,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Subashkathi Arts and Science College for Women, Kulithalai - 639 120.",Karur,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SUBBALAKSHMI LAKSHMIPATHI COLLEGE OF SCIENCES,Madurai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SUKANTA MAHAVIDYALAYA, JALPAIGURI",Dhupguri,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sullamussalam Science College, Areakkode",Areekode,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sun Arts &Science College,Keeranoor,(V),Rajapalayam- 606 755",Thiruvannamalai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sundarban Hazi Desarat College,Pathankhali,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sundarban Mahavidyalaya,Kakdwip,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Surana College,Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Surana College,No. 16,South End Circle Bangalore-4.",Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Surat District Sahakari Bank Commerce College and Sayan Sahakari Khand Udhyog Arts College,SURAT,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Suren Das College,Kamrup,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Surendranath College,Kolkata,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Suri Vidyasagar College,Suri,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SURYA SEN MAHAVIDYALAYA, DARJEELING",Siliguri,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Suryadatta College Of Hospitality Management & Travel Tourism (Schmtt),Pune,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Suryadatta College Of Management Information Research & Technology(Scmirt),Pune,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SVCR Degree    College,       Palamaner   Rural",Palamaner,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sves's Arts & Commerce College, Harugeri",Belgaum,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SVKM`s Usha Pravin Gandhi College of Arts,Science and Commerce","Vile Parle (West),",Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SVKM's Narsee Monjee College of Commerce and Economics (Autonomous),Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SVM ARTS/SCI/COMM COLLEGE,   ILKAL",Bagalkot,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Swahid Peoli Phukon College,District Sibsagar,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Swami Dayananda College of Arts & Science, Tiruvarur - 612 610.",Manjakkudi,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Swami Sahajanand College of Commerce and Management,Bhavnagar,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Swami Vivekanand College,Punali",Dungarapur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Swami Vivekanand Govt. Degree College Ghurmarwin, Distt Bilaspur",Ghumarwin,Himachal Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Swami Vivekanand Mahila Mahavidhyalaya, Roopangarh",Ajmer,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Swami Vivekanand Subharti University,Meerut,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SWAMI VIVEKANANDA MAHAVIDYALAYA, MOHANPUR",Agartala,Tripura,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Swatantrata Sangram Senani Swargiya sri Pan Singh Bisht Rajkiya Mahavidyalaya,Harara Bhaunkhal,Uttarakhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Swatantrata Sangram Senani Vshram Singh Rajkiya Mahavidyalaya, Chunar, Mirzapur",Chunar,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Swatantraya Sainik Suryabhanji Pawar College, Purna",Parbhani,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Swatantrya Sainik Shri Kanhaiyalalji Ramchandra Innani Mahavidyalaya,Karanja (Lad),Dist Washim (M.S.)",Karanja (Lad),Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Syed  Ammal College of Arts and Science, Ramanathapuram",Ramanathapuram,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Syed Hameetha Arts and Science College, Kilakarai",Ramanathapuram,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Symbiosis College of Arts and Commerce,Pune,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
T. John College,Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
T. M Jacob Memorial Govt. College Manimalakunnu,ERNAKULAM,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"T. S. College, Hisua, Nawada",NAWADA,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"T.B.M.L. College, Porayar - 609 307.",MAYILADUTHURAI,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
